correct	entityFindRange	findAns	findTrueEntity	findTrueRelation	languageLength	numOfCandidateEntity	numOfEntityLinkings	topWitchEntitySelected	topWitchRelationSelected	trueEntityLength	useFulTop1Entity	useFulTop1Relation
1	1	1	1	1	9	3	1	0	0	3	1	1
1	0	1	1	1	5	3	1	0	0	2	1	1
1	1	1	1	1	8	3	15	1	0	1	0	1
1	1	1	1	1	9	4	1	0	0	3	1	1
1	0	1	1	1	9	5	1	0	2	2	1	0
1	0	1	1	1	9	7	1	0	0	4	1	1
1	0	1	1	1	10	5	56	0	0	2	1	1
0	0	0	0	0	8	1	1	0	0	3	1	1
1	1	1	1	1	10	6	2	0	0	4	1	1
0	1	0	0	1	5	3	1	0	0	1	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
1	0	1	1	1	8	7	1	0	0	3	1	1
1	1	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	8	5	7	0	0	3	1	1
0	1	1	0	1	12	4	25	0	0	4	1	1
1	0	1	1	1	5	6	1	0	0	3	1	1
0	1	1	0	0	8	3	6	0	1	1	1	0
0	1	0	0	0	6	3	4	0	0	1	1	1
1	0	1	1	1	8	5	12	0	1	3	1	0
1	0	1	1	1	5	5	1	0	0	2	1	1
1	0	1	1	1	7	3	2	1	0	2	0	1
1	0	1	1	1	5	4	58	2	0	1	0	1
0	0	1	1	0	5	3	1	0	0	1	1	1
1	0	1	1	1	8	3	4	0	0	2	1	1
1	0	1	1	1	9	7	1	0	0	3	1	1
1	0	1	1	1	6	2	1	0	0	1	1	1
0	0	1	1	0	9	2	7	0	0	1	1	1
1	0	1	1	1	5	3	3	0	0	1	1	1
1	0	1	1	1	10	5	391	0	0	3	1	1
0	1	1	0	1	10	4	37	0	0	5	1	1
1	0	1	1	1	6	5	4	0	0	3	1	1
1	0	1	1	1	5	4	2	0	0	2	1	1
0	0	1	0	0	8	2	19	0	1	4	1	0
1	1	1	1	1	11	4	2	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	1	10	10	5	0	0	7	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
0	1	1	0	1	8	4	10	0	0	6	1	1
1	0	1	1	1	12	2	3	0	0	1	1	1
0	0	1	0	0	8	4	1	0	0	1	1	1
1	0	1	1	1	5	4	2	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	0	1	1	0	8	6	1	0	0	3	1	1
0	0	1	0	1	5	2	1133	0	0	5	1	1
1	0	1	1	1	9	1	1	0	0	1	1	1
1	0	1	1	1	7	4	1	0	0	3	1	1
0	1	1	1	0	6	6	3	0	1	2	1	0
0	1	1	0	0	6	3	79	1	1	2	0	0
0	1	1	0	0	13	11	9	1	2	5	0	0
1	0	1	1	1	7	4	41	0	0	2	1	1
1	0	1	1	1	10	8	3	0	0	5	1	1
0	1	1	1	0	8	4	2	0	0	2	1	1
1	0	1	1	1	11	4	1	0	1	3	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	6	3	1	0	3	2	1	0
0	0	1	1	0	7	3	1	0	0	2	1	1
1	1	1	1	1	10	7	1	1	0	2	0	1
1	0	1	1	1	7	4	9	0	0	2	1	1
0	0	0	1	0	10	8	1	0	0	4	1	1
1	0	1	1	1	7	4	97	0	0	1	1	1
1	0	1	1	1	7	5	2	0	0	2	1	1
0	1	1	0	0	6	3	10	0	2	1	1	0
0	1	0	0	0	7	3	2	0	0	1	1	1
1	0	1	1	1	5	5	1	0	0	2	1	1
0	0	0	1	0	5	5	1	0	0	2	1	1
0	0	1	1	0	6	5	22	0	0	2	1	1
1	0	1	1	1	8	4	7	0	0	2	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	0	1	1	0	8	6	1	0	0	3	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	1	1	0	0	11	4	2	2	2	3	0	0
0	1	1	0	0	11	7	3	0	3	5	1	0
1	0	1	1	1	6	5	3	0	0	2	1	1
0	1	1	0	1	12	7	3	0	0	7	1	1
1	0	1	1	1	8	7	4	0	0	3	1	1
0	0	1	1	0	8	4	243	0	0	3	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
1	0	1	1	1	4	2	676	0	0	1	1	1
1	1	1	1	1	8	4	3	0	0	2	1	1
1	0	1	1	1	12	5	13	0	0	2	1	1
0	0	1	1	0	7	4	2	0	0	2	1	1
1	0	1	1	1	9	5	3	0	0	2	1	1
1	0	1	1	1	12	7	4	0	0	4	1	1
0	1	1	0	1	11	11	55	1	0	6	0	1
1	0	1	1	1	8	4	7	0	1	2	1	0
1	1	1	1	1	11	2	29	0	2	1	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	0	1	0	7	2	13	0	0	1	1	1
0	1	1	0	1	14	12	16	2	1	11	0	0
1	0	1	1	1	9	7	1	0	0	3	1	1
1	0	1	1	1	7	4	2	0	1	2	1	0
0	0	0	0	1	9	1	2	0	0	1	1	1
0	1	1	0	0	14	7	5	0	1	4	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
0	0	1	1	0	7	4	18	0	0	2	1	1
0	1	1	0	0	9	4	44	3	3	4	0	0
1	1	1	1	1	9	3	4	1	0	1	0	1
0	1	1	0	1	11	11	1	0	1	9	1	0
1	1	1	1	1	6	6	1	0	0	2	1	1
1	0	1	1	1	7	3	65	0	0	2	1	1
1	0	1	1	1	9	3	1	0	0	3	1	1
1	0	1	1	1	13	11	1	0	0	7	1	1
0	1	1	1	0	11	5	433	0	1	2	1	0
1	0	1	1	1	11	3	1	0	0	2	1	1
1	0	1	1	1	5	3	4	0	0	1	1	1
1	0	1	1	1	8	4	11	0	0	3	1	1
0	0	0	1	0	9	4	2	0	0	2	1	1
1	0	1	1	1	6	5	3	0	1	2	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	1	0	0	7	5	2	0	0	1	1	1
1	1	1	1	1	10	7	12	0	0	3	1	1
1	0	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	7	4	1	0	0	3	1	1
1	0	1	1	1	9	5	23	0	0	2	1	1
1	0	1	1	1	6	5	5	0	0	2	1	1
0	1	1	0	1	12	8	11	3	0	6	0	1
1	0	1	1	1	6	4	1	0	0	2	1	1
0	1	1	1	0	9	5	3	0	0	3	1	1
1	0	1	1	1	4	3	9	0	0	2	1	1
0	1	1	1	0	4	3	1	1	3	1	0	0
1	0	1	1	1	10	10	1	0	0	6	1	1
0	0	1	0	0	8	5	4	1	3	2	0	0
1	1	1	1	1	12	8	6	0	0	4	1	1
1	0	1	1	1	6	2	93	0	1	1	1	0
0	0	1	0	0	8	8	10	2	0	6	0	1
0	0	1	1	0	8	4	4	0	1	2	1	0
1	0	1	1	1	6	2	1000	0	0	1	1	1
1	0	1	1	1	6	3	7	0	0	1	1	1
1	0	1	1	1	6	1	270	0	0	1	1	1
1	0	1	1	1	11	6	7	0	0	4	1	1
0	0	1	1	0	8	4	2	0	0	2	1	1
1	0	1	1	1	6	2	28	0	0	1	1	1
0	1	1	0	0	9	6	19	1	2	2	0	0
0	0	0	1	0	4	2	1	0	0	2	1	1
0	1	1	0	1	11	7	2	0	0	5	1	1
1	0	1	1	1	9	3	3	0	0	1	1	1
0	1	1	1	0	10	9	1	0	0	5	1	1
1	0	1	1	1	3	2	25	0	0	1	1	1
0	0	1	0	0	9	3	324	2	1	2	0	0
0	1	1	0	0	8	3	41	1	0	1	0	1
0	1	1	0	0	13	7	172	2	0	8	0	1
1	1	1	1	1	6	4	1	0	0	3	1	1
0	0	1	1	0	9	6	18	0	0	2	1	1
1	1	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	9	4	2	0	0	2	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	8	4	9	0	0	2	1	1
0	1	1	0	1	8	3	6	0	0	1	1	1
0	0	1	1	0	5	4	252	0	0	3	1	1
1	0	1	1	1	7	1	9	0	0	1	1	1
1	0	1	1	1	11	4	7	0	0	2	1	1
0	1	1	0	0	6	3	44	0	2	1	1	0
1	0	1	1	1	6	5	1	0	0	2	1	1
0	1	1	1	0	13	7	1	0	0	3	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
1	1	1	1	1	6	3	11	1	0	1	0	1
1	0	1	1	1	5	2	2	0	0	1	1	1
1	1	1	1	1	7	6	1	0	0	3	1	1
0	1	1	1	0	8	5	84	0	0	1	1	1
1	0	1	1	1	9	7	2	0	0	3	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	1	9	6	2	0	0	2	1	1
1	0	1	1	1	6	1	1	0	0	2	1	1
1	1	1	1	1	7	3	1	1	0	1	0	1
1	0	1	1	1	6	2	2668	0	0	1	1	1
0	1	1	0	1	8	5	4	3	2	5	0	0
1	0	1	1	1	8	2	1	0	0	2	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
0	0	1	0	0	6	4	10	1	0	2	0	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	3	2	1000	0	0	1	1	1
1	1	1	1	1	10	5	1	0	2	3	1	0
0	0	1	0	0	6	4	31	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	8	3	4	0	0	2	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
1	1	1	1	1	12	13	8	0	1	6	1	0
1	1	1	1	1	11	7	1	0	0	4	1	1
1	0	1	1	1	12	4	12	0	0	2	1	1
1	0	1	1	1	10	4	3	0	0	2	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
1	1	1	1	1	8	3	1	0	0	3	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	1	1	0	0	13	3	9	1	2	1	0	0
0	1	1	0	1	13	5	25	0	0	5	1	1
1	1	1	1	1	5	3	1	1	0	1	0	1
1	0	1	1	1	8	6	1	0	0	2	1	1
1	0	1	1	1	6	2	446	0	0	1	1	1
0	0	0	0	1	7	2	12	0	0	4	1	1
1	1	1	1	1	11	2	26	0	0	1	1	1
1	1	1	1	1	9	5	48	0	0	2	1	1
1	0	1	1	1	4	3	1	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
0	0	1	1	0	7	4	17	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	1	1	1	1	8	4	7	0	1	2	1	0
0	1	1	0	1	8	3	6	0	0	1	1	1
0	1	1	1	0	9	9	44	0	0	3	1	1
1	1	1	1	1	12	6	1	0	0	3	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	9	5	17	0	0	2	1	1
0	0	1	0	1	6	2	10	0	0	3	1	1
0	0	1	1	0	7	4	6	0	0	2	1	1
1	1	1	1	1	7	5	1	0	1	2	1	0
1	0	1	1	1	9	4	56	0	0	2	1	1
1	0	1	1	1	8	5	2	0	0	2	1	1
1	1	1	1	1	7	3	17	1	2	1	0	0
1	0	1	1	1	6	4	2	0	0	2	1	1
0	1	1	0	1	13	9	1	0	1	8	1	0
1	1	1	1	1	5	2	466	1	0	1	0	1
0	0	0	1	0	7	3	1	0	0	2	1	1
1	0	1	1	1	9	4	4	0	0	2	1	1
1	0	1	1	1	8	3	3	0	0	2	1	1
1	0	1	1	1	6	4	27	0	0	2	1	1
0	0	1	1	0	8	4	1	0	0	2	1	1
1	0	1	1	1	5	3	3	0	0	1	1	1
1	0	1	1	1	9	9	7	0	0	5	1	1
1	0	1	1	1	7	4	2	0	3	2	1	0
0	1	1	0	0	11	4	1	0	1	2	1	0
1	0	1	1	1	7	5	1	0	0	2	1	1
0	1	1	0	0	11	8	6	0	2	1	1	0
0	1	1	0	0	7	3	4	0	2	1	1	0
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	8	6	5	0	0	2	1	1
1	0	1	1	1	10	2	483	0	0	1	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
1	0	1	1	1	5	3	1	0	0	2	1	1
1	0	1	1	1	7	2	1	0	0	1	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	5	3	1	0	0	1	1	1
0	0	1	1	0	6	4	1	0	0	3	1	1
0	1	1	1	0	10	5	8	2	3	1	0	0
1	0	1	1	1	10	6	1	0	0	2	1	1
1	1	1	1	1	10	5	4	0	0	3	1	1
0	1	0	0	0	13	5	1103	0	0	4	1	1
1	0	1	1	1	10	10	25	0	0	5	1	1
0	0	1	1	0	5	1	1	0	0	2	1	1
0	1	1	0	1	6	3	18	1	0	4	0	1
1	0	1	1	1	10	9	1	0	0	5	1	1
1	0	1	1	1	7	3	10	0	0	2	1	1
0	0	1	0	0	7	4	2	0	3	2	1	0
0	1	1	0	0	10	6	3	1	2	4	0	0
1	0	1	1	1	11	3	272	0	0	2	1	1
0	1	1	0	1	8	4	9	0	0	1	1	1
0	1	1	0	1	7	3	6	0	0	3	1	1
0	0	1	0	0	8	2	44	0	1	3	1	0
1	0	1	1	1	7	5	1	0	0	3	1	1
0	1	1	0	0	13	9	51	2	1	1	0	0
0	1	1	0	0	4	3	57	2	2	2	0	0
0	1	1	0	1	7	3	20	0	0	1	1	1
0	1	1	0	0	13	7	10	0	2	5	1	0
1	0	1	1	1	10	7	1	0	0	3	1	1
1	0	1	1	1	7	4	13	0	0	2	1	1
1	1	1	1	1	11	9	2	0	0	3	1	1
0	2	1	1	0	14	13	47	1	2	1	0	0
1	0	1	1	1	8	2	1	0	0	1	1	1
1	0	1	1	1	7	2	6	0	0	1	1	1
0	1	1	0	0	8	3	25	0	0	1	1	1
1	0	1	1	1	7	6	1	0	0	3	1	1
1	0	1	1	1	4	1	8	0	0	1	1	1
0	1	1	1	0	5	3	380	0	0	1	1	1
0	1	1	0	0	10	5	6	0	1	4	1	0
0	1	1	0	0	10	6	3	0	1	7	1	0
0	0	1	1	0	8	5	44	0	1	2	1	0
1	0	1	1	1	12	9	2	0	2	5	1	0
1	1	1	1	1	6	3	19	1	0	1	0	1
0	0	1	1	0	8	2	107	0	1	1	1	0
0	1	1	0	1	10	4	17	0	0	2	1	1
0	1	1	0	1	11	13	44	0	0	7	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
0	0	1	1	0	7	5	1	0	2	2	1	0
1	0	1	1	1	6	4	895	0	0	1	1	1
1	1	1	1	1	8	4	18	0	0	3	1	1
1	0	1	1	1	10	4	1	0	0	2	1	1
1	0	1	1	1	8	6	2	0	0	2	1	1
1	0	1	1	1	9	7	2	0	0	4	1	1
1	0	1	1	1	6	3	29	0	0	1	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
1	0	1	1	1	6	2	1391	0	0	1	1	1
1	0	1	1	1	9	6	1	0	0	2	1	1
1	1	1	1	1	9	5	1	0	0	3	1	1
0	0	1	1	0	7	3	483	0	0	1	1	1
1	2	1	1	1	8	6	514	5	0	1	0	1
1	0	1	1	1	8	3	1	0	0	2	1	1
0	1	1	0	0	13	8	6	0	0	6	1	1
1	0	1	1	1	8	2	1	0	0	2	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
0	0	0	1	0	8	5	2	0	0	2	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	0	1	1	0	7	4	1	0	0	2	1	1
0	1	1	0	0	9	4	9	2	2	2	0	0
1	1	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
0	1	1	0	0	9	4	282	0	2	4	1	0
0	0	1	0	1	7	3	19	0	1	2	1	0
0	0	1	1	0	7	3	115	0	0	1	1	1
0	1	1	1	0	9	4	1	0	0	3	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
0	0	1	0	1	8	8	12	0	0	4	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	1	0	0	14	13	332	0	0	8	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	10	8	6	0	0	4	1	1
1	1	1	1	1	10	6	2	1	0	2	0	1
0	0	1	1	0	9	6	3	0	1	2	1	0
1	0	1	1	1	12	3	220	0	0	1	1	1
0	1	0	1	0	8	3	1	0	0	3	1	1
0	0	1	1	0	5	4	3	0	0	2	1	1
1	0	1	1	1	8	4	3	0	0	2	1	1
0	0	1	0	1	7	4	12	0	0	2	1	1
0	0	0	0	0	10	1	6	0	0	2	1	1
1	0	1	1	1	6	2	46	0	0	1	1	1
1	1	1	1	1	13	6	11	0	0	3	1	1
0	1	1	0	1	10	6	8	0	0	5	1	1
1	0	1	1	1	7	4	6	0	0	2	1	1
1	0	1	1	1	8	4	2	0	1	2	1	0
1	2	1	1	1	11	12	109	1	0	2	0	1
1	1	1	1	1	7	6	5	0	0	2	1	1
0	1	1	0	0	6	3	44	0	3	1	1	0
0	1	0	0	1	12	1	1	0	0	5	1	1
1	0	1	1	1	9	4	2	0	0	2	1	1
0	1	1	1	0	9	4	289	0	0	2	1	1
1	2	1	1	1	9	6	1	0	0	6	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
0	0	1	1	0	6	4	1	0	1	2	1	0
0	1	1	0	1	15	3	6	0	0	3	1	1
0	1	1	0	0	7	3	5	1	1	2	0	0
1	0	1	1	1	11	3	1	0	0	2	1	1
0	1	1	0	1	7	2	2	0	0	1	1	1
0	1	1	0	1	17	11	16	0	0	9	1	1
1	0	1	1	1	13	11	3	0	0	6	1	1
0	1	1	0	0	12	6	14	5	1	2	0	0
0	2	1	1	0	8	6	2	0	2	2	1	0
0	1	0	0	1	7	3	10	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	8	3	95	0	0	1	1	1
1	0	1	1	1	9	5	2	0	0	3	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	0	1	1	0	7	2	2	0	1	1	1	0
0	0	1	1	0	7	4	738	0	0	2	1	1
1	0	1	1	1	9	4	3	0	0	2	1	1
1	1	1	1	1	11	8	1	0	0	4	1	1
1	0	1	1	1	7	2	37	0	0	1	1	1
1	1	1	1	1	7	8	9	0	0	3	1	1
0	1	0	1	0	7	5	1	0	0	2	1	1
1	0	1	1	1	6	6	54	0	0	2	1	1
0	1	1	1	0	10	5	1	1	0	2	0	1
0	0	1	0	1	9	5	6	0	0	3	1	1
1	0	1	1	1	9	9	1	0	3	6	1	0
0	1	0	0	1	10	4	6	0	0	4	1	1
0	1	1	1	0	9	3	2	0	3	2	1	0
0	0	0	0	0	5	1	1	0	0	1	1	1
0	0	1	1	0	7	4	1	0	0	2	1	1
0	1	1	0	1	8	3	1	0	0	4	1	1
1	0	1	1	1	11	2	47	0	0	1	1	1
0	0	1	1	0	6	2	311	0	1	1	1	0
1	0	1	1	1	6	3	294	0	0	1	1	1
0	1	1	0	1	9	2	15	1	0	4	0	1
1	0	1	1	1	8	3	63	0	0	3	1	1
1	0	1	1	1	4	4	1	0	0	2	1	1
1	0	1	1	1	10	5	1	0	0	3	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	1	1	1	1	11	10	4	0	0	5	1	1
0	0	1	1	0	9	4	1	0	3	2	1	0
1	0	1	1	1	12	1	834	0	0	1	1	1
1	1	1	1	1	5	3	1	0	1	2	1	0
1	0	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	0	10	6	14	2	2	3	0	0
1	0	1	1	1	9	8	1	0	0	4	1	1
0	1	1	0	1	7	3	6	0	0	1	1	1
1	0	1	1	1	7	5	75	3	2	1	0	0
0	0	1	0	0	10	6	21	3	0	3	0	1
1	0	1	1	1	8	5	7	0	0	2	1	1
1	0	1	1	1	9	6	1	1	0	3	0	1
1	0	1	1	1	6	3	35	0	0	1	1	1
0	1	1	0	0	17	7	6	3	2	9	0	0
0	1	1	0	0	11	8	5	0	1	7	1	0
1	0	1	1	1	8	2	92	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	7	4	5	0	0	2	1	1
1	0	1	1	1	10	6	3	0	0	3	1	1
1	0	1	1	1	6	4	2	0	1	2	1	0
1	0	1	1	1	8	8	24	0	0	4	1	1
1	1	1	1	1	8	7	1	0	0	5	1	1
1	0	1	1	1	7	2	2	0	0	1	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	1	1	0	0	4	3	10	0	0	1	1	1
0	0	1	1	0	7	4	1	0	2	3	1	0
1	1	1	1	1	4	3	351	1	0	1	0	1
1	1	1	1	1	9	4	1	3	0	1	0	1
1	0	1	1	1	10	3	2	0	0	3	1	1
1	1	1	1	1	6	3	6	1	0	1	0	1
0	1	1	1	0	8	5	462	2	0	1	0	1
0	1	1	0	1	8	4	6	0	0	1	1	1
1	1	1	1	1	7	4	2	0	0	3	1	1
1	0	1	1	1	10	7	28	0	0	4	1	1
0	1	0	0	0	10	2	42	0	0	5	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	6	4	1	1	1	2	0	0
0	1	1	1	0	11	7	1	0	0	6	1	1
1	0	1	1	1	6	2	35	0	0	1	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	0	1	1	0	10	5	4	0	1	2	1	0
1	1	1	1	1	12	8	1	0	0	3	1	1
1	0	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	8	3	3	0	0	2	1	1
1	0	1	1	1	5	5	2	0	0	2	1	1
1	0	1	1	1	9	7	2	0	0	4	1	1
0	1	1	0	1	10	6	43	2	0	4	0	1
1	0	1	1	1	6	2	30	0	0	1	1	1
0	1	1	0	1	14	11	14	2	0	7	0	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	8	7	5	0	0	3	1	1
1	0	1	1	1	6	2	13	0	0	1	1	1
1	0	1	1	1	8	5	4	0	0	3	1	1
1	0	1	1	1	9	8	2	0	0	4	1	1
0	0	1	0	0	6	5	10	2	0	5	0	1
1	0	1	1	1	8	2	1	0	0	2	1	1
0	1	1	0	0	9	5	2	0	3	5	1	0
1	0	1	1	1	9	6	1	1	0	3	0	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	1	1	0	1	7	4	14	1	0	4	0	1
1	1	1	1	1	6	2	2	0	1	1	1	0
1	0	1	1	1	8	3	1	0	0	2	1	1
1	1	1	1	1	6	5	5	0	0	2	1	1
1	2	1	1	1	14	15	1	3	0	2	0	1
1	1	1	1	1	10	5	13	3	1	1	0	0
1	0	1	1	1	6	5	1	0	1	3	1	0
0	1	0	0	0	7	2	10	0	0	1	1	1
1	0	1	1	1	9	5	1	0	0	4	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	1	1	1	1	7	5	1	4	0	1	0	1
0	1	1	1	0	6	7	2	0	0	3	1	1
1	1	1	1	1	8	1	1	0	0	2	1	1
0	1	1	0	1	8	4	2	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	3	1	1
0	0	1	1	0	8	3	1	0	1	3	1	0
0	1	1	0	0	7	3	8	2	3	1	0	0
0	0	1	1	0	7	5	1	0	0	2	1	1
1	0	1	1	1	6	6	1	0	0	3	1	1
1	0	1	1	1	7	7	2	0	0	3	1	1
0	1	1	0	1	8	4	99	1	0	4	0	1
1	0	1	1	1	6	4	1	0	0	2	1	1
0	1	1	0	0	8	3	12	1	3	2	0	0
1	0	1	1	1	9	3	3	0	0	1	1	1
1	0	1	1	1	9	7	1	0	0	3	1	1
1	1	1	1	1	6	3	38	1	0	1	0	1
1	0	1	1	1	9	7	1	0	0	3	1	1
1	1	1	1	1	9	4	523	1	0	1	0	1
1	0	1	1	1	7	3	10	0	0	2	1	1
0	1	1	0	1	14	10	108	0	0	8	1	1
0	0	1	1	0	7	3	6	0	3	2	1	0
1	1	1	1	1	5	4	3	1	0	1	0	1
1	0	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	8	2	237	0	0	1	1	1
1	0	1	1	1	4	2	1	0	0	1	1	1
1	0	1	1	1	7	6	2	0	0	3	1	1
0	0	1	0	0	8	4	26	0	2	2	1	0
1	0	1	1	1	5	4	1	0	0	2	1	1
1	0	1	1	1	7	3	5	0	0	1	1	1
1	1	1	1	1	9	6	2	0	0	3	1	1
1	0	1	1	1	10	5	1	0	0	2	1	1
1	0	1	1	1	12	4	1	0	0	2	1	1
1	0	1	1	1	11	7	1	0	0	3	1	1
1	0	1	1	1	10	6	4	0	0	3	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
0	1	1	0	0	9	4	22	1	0	1	0	1
0	1	1	1	0	8	4	1	1	3	1	0	0
1	0	1	1	1	6	1	372	0	0	1	1	1
1	1	1	1	1	9	4	1	1	0	2	0	1
1	0	1	1	1	9	3	1	0	0	2	1	1
0	1	1	0	1	11	2	75	0	0	4	1	1
1	1	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	4	3	3	0	0	2	1	1
1	0	1	1	1	7	2	1	0	0	2	1	1
1	1	1	1	1	8	4	2	0	0	2	1	1
0	1	1	0	0	11	3	9	0	1	6	1	0
1	0	1	1	1	9	2	29	0	0	1	1	1
0	1	1	0	0	12	6	44	2	0	5	0	1
1	1	1	1	1	11	4	3	0	0	2	1	1
0	0	1	0	0	7	4	17	2	0	2	0	1
0	1	1	1	0	5	4	11	1	0	1	0	1
0	1	1	0	0	8	2	9	0	3	3	1	0
1	0	1	1	1	6	3	1	0	1	2	1	0
1	0	1	1	1	9	3	1	0	0	2	1	1
0	1	1	0	0	7	6	8	0	2	4	1	0
1	0	1	1	1	8	2	2	0	0	2	1	1
0	0	1	1	0	6	4	1	0	0	2	1	1
1	0	1	1	1	8	7	1	0	0	4	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	0	0	0	1	8	1	1	0	0	1	1	1
0	1	1	0	0	10	4	9	2	1	1	0	0
1	0	1	1	1	8	2	3	0	0	1	1	1
1	1	1	1	1	7	4	1	0	0	3	1	1
1	0	1	1	1	10	4	48	0	0	2	1	1
0	0	1	0	0	8	5	10	1	2	3	0	0
0	0	1	1	0	7	2	1	0	1	2	1	0
0	0	1	0	0	10	6	203	3	1	1	0	0
1	0	1	1	1	8	6	2	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	1	1	1	1	6	4	2	0	0	2	1	1
0	1	1	1	0	5	5	1	0	0	2	1	1
1	0	1	1	1	5	4	1	0	0	2	1	1
0	1	1	1	0	7	6	3	0	0	2	1	1
0	1	1	0	1	5	2	6	1	0	2	0	1
1	0	1	1	1	6	2	57	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	0	0	1	0	7	3	1	0	0	2	1	1
1	0	1	1	1	7	5	3	0	0	2	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	9	5	1	0	0	2	1	1
1	0	1	1	1	8	7	2	0	0	3	1	1
0	1	1	0	1	12	4	21	1	0	3	0	1
1	0	1	1	1	6	5	22	0	0	2	1	1
0	1	0	1	0	10	7	1	0	0	5	1	1
0	1	1	0	0	8	4	73	1	1	3	0	0
1	0	1	1	1	7	4	1	0	0	2	1	1
1	1	1	1	1	9	2	4	0	0	1	1	1
1	0	1	1	1	9	6	1	1	0	2	0	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	3	2	261	0	0	1	1	1
1	1	1	1	1	9	3	65	1	0	1	0	1
1	1	1	1	1	8	4	1	0	0	3	1	1
1	0	1	1	1	10	5	1	0	0	3	1	1
1	0	1	1	1	12	5	1	0	0	2	1	1
1	1	1	1	1	12	3	1809	1	0	1	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
